entityCode,entityName,municipalityCode,municipalityName,avgLat,avgLon,popCenterLat,popCenterLon,13-04-20,14-04-20,15-04-20,16-04-20,17-04-20,18-04-20,19-04-20,20-04-20,21-04-20,22-04-20,23-04-20,24-04-20,25-04-20,26-04-20,27-04-20,28-04-20,29-04-20,30-04-20,01-05-20,02-05-20,03-05-20,04-05-20
16,Michoacán de Ocampo,029,Churumuco,18.71030845054945,-101.60138570329667,18.664558,-101.646553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,030,Ecuandureo,20.150698208333335,-102.22592454166666,20.162616,-102.194566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,031,Epitacio Huerta,20.145111759036148,-100.28393073493976,20.134689,-100.293722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,032,Erongarícuaro,19.594170555555554,-101.72020092592594,19.560833,-101.6775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16,Michoacán de Ocampo,033,Gabriel Zamora,19.17465111627907,-102.01460276744187,19.159804,-102.053965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,034,Hidalgo,19.582334857575724,-100.67683591212123,19.689351,-100.555161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,035,La Huacana,18.886884524390243,-101.8738737317073,18.962887,-101.808867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,036,Huandacareo,19.977723647058824,-101.28487799999999,19.988704,-101.275853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,037,Huaniqueo,19.8942936,-101.51241200000001,19.898995,-101.505151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,038,Huetamo,18.652946797752797,-101.06428410112362,18.626426,-100.899725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,039,Huiramba,19.525225149999997,-101.4619812,19.546481,-101.437993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,040,Indaparapeo,19.76666710416666,-100.94847218749999,19.790059,-100.968493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,041,Irimbo,19.709987047619045,-100.46371709523811,19.697488,-100.479101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,042,Ixtlán,20.142743078947372,-102.41346139473684,20.168366,-102.394624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,043,Jacona,19.949359112903238,-102.31871469354842,19.956322,-102.306023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,044,Jiménez,19.924049241379308,-101.72955699999999,19.922266,-101.749293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,045,Jiquilpan,19.984383384615395,-102.75358636538466,19.989719,-102.718563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
16,Michoacán de Ocampo,046,Juárez,19.303583921568638,-100.43452043137255,19.312276,-100.432791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,047,Jungapeo,19.449448116279065,-100.5156660930233,19.458725,-100.494612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,048,Lagunillas,19.570603666666667,-101.41919766666668,19.564623,-101.414779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,049,Madero,19.33641600591717,-101.15477374852071,19.392121,-101.277616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,050,Maravatío,19.889721645390065,-100.4219545460993,19.891674,-100.441667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,051,Marcos Castellanos,20.034470976190477,-102.97029047619047,19.990238,-103.021504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,052,Lázaro Cárdenas,18.067066093877553,-102.39825483673465,17.962334,-102.197981,1,1,2,2,2,3,4,4,6,6,9,10,11,14,14,14,15,19,20,20,22,23
16,Michoacán de Ocampo,053,Morelia,19.645979571428583,-101.25730240909101,19.703384,-101.192046,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6
16,Michoacán de Ocampo,054,Morelos,19.99267572727272,-101.43623521212122,20.004252,-101.412386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,055,Múgica,18.981298844827588,-102.1233903448276,19.028805,-102.086734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,056,Nahuatzen,19.623550238095238,-101.90119057142857,19.654073,-101.917137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,057,Nocupétaro,19.11127253529411,-101.21170957058825,19.043297,-101.162229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,058,Nuevo Parangaricutiro,19.39187618421053,-102.1802580394737,19.416644,-102.12988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,059,Nuevo Urecho,19.160561219512193,-101.86501204878049,19.165872,-101.868847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,060,Numarán,20.271320900000003,-101.96391413333332,20.2549,-101.947197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,061,Ocampo,19.584357926829266,-100.34098512195123,19.583848,-100.339282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,Michoacán de Ocampo,062,Pajacuarán,20.134946666666668,-102.52613742857145,20.116894,-102.565513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,063,Panindícuaro,20.009344805555557,-101.76003052777776,19.983959,-101.76146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,064,Parácuaro,19.047838089999992,-102.22456134000004,19.015547,-102.206646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,065,Paracho,19.6416345625,-102.05777140625,19.647297,-102.048468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,066,Pátzcuaro,19.507866902912625,-101.58536992233014,19.513598,-101.610116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,Michoacán de Ocampo,067,Penjamillo,20.137214393442623,-101.91170586885248,20.104468,-101.933671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,068,Peribán,19.505009355140185,-102.42767339252336,19.520727,-102.416188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,069,La Piedad,20.317294477611938,-102.0363245074627,20.34145,-102.022554,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16,Michoacán de Ocampo,070,Purépero,19.906806,-101.99743287096777,19.909963,-102.006741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,071,Puruándiro,20.11985161666667,-101.51833404999999,20.088665,-101.5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,072,Queréndaro,19.69286092105263,-100.84068084210526,19.810028,-100.883488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,073,Quiroga,19.67145157142857,-101.54543914285716,19.663786,-101.524004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,074,Cojumatlán de Régules,20.117396352941174,-102.8751035882353,20.118998,-102.851005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,075,Los Reyes,19.65551250819672,-102.40739808196722,19.588974,-102.474679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,076,Sahuayo,20.05776239534883,-102.75189088372093,20.057684,-102.716797,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,Michoacán de Ocampo,077,San Lucas,18.52906727835051,-100.74637113402066,18.366212,-100.662067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,078,Santa Ana Maya,20.044739695652172,-101.04492273913043,20.008392,-101.021763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,079,Salvador Escalante,19.370784117021287,-101.69766525531914,19.406085,-101.639798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,080,Senguio,19.7548384,-100.33980849230768,19.733341,-100.352407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,081,Susupuato,19.198063076923077,-100.40635667032964,19.248333,-100.4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,082,Tacámbaro,19.239401078048783,-101.44919864390246,19.235537,-101.457328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,083,Tancítaro,19.309622558823524,-102.34908652941179,19.337498,-102.363034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,084,Tangamandapio,19.90908728571429,-102.43641792857139,19.953995,-102.432801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,085,Tangancícuaro,19.885258597560977,-102.23012206097563,19.888234,-102.208453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,086,Tanhuato,20.285095347826086,-102.3391357826087,20.283811,-102.327641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,087,Taretan,19.328122518518516,-101.90983548148145,19.334562,-101.917904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,088,Tarímbaro,19.791667132812492,-101.14958878125007,19.795666,-101.176392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,089,Tepalcatepec,19.06307155670103,-102.85063003092786,19.191367,-102.843708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,090,Tingambato,19.494846388888888,-101.8640026111111,19.501894,-101.853476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,091,Tingüindín,19.784137375,-102.50583995833334,19.738952,-102.483083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,092,Tiquicheo de Nicolás Romero,19.080585767676776,-100.8221862962963,18.900489,-100.736454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,093,Tlalpujahua,19.78079074626866,-100.19660713432836,19.805304,-100.173593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,094,Tlazazalca,20.001375423076922,-102.07486865384615,19.971236,-102.056679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,095,Tocumbo,19.620255588235292,-102.59875967058822,19.639606,-102.489147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,096,Tumbiscatío,18.54218378431372,-102.52808834967317,18.524801,-102.375023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,097,Turicato,18.957411614730876,-101.42296388951848,19.094969,-101.522465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,098,Tuxpan,19.568070793103452,-100.4851752873563,19.567961,-100.463778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,099,Tuzantla,19.243915529411755,-100.61781639495794,19.207606,-100.573064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,100,Tzintzuntzan,19.60739327777778,-101.54747613888888,19.565515,-101.618104,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
16,Michoacán de Ocampo,101,Tzitzio,19.444541861333338,-100.907710408,19.418899,-100.907626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,102,Uruapan,19.428015115755617,-102.09942743729907,19.420888,-102.062799,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2
16,Michoacán de Ocampo,103,Venustiano Carranza,20.12590405,-102.66907545,20.115974,-102.652361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,Michoacán de Ocampo,104,Villamar,19.962344381818177,-102.5979496181818,19.991487,-102.615154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,105,Vista Hermosa,20.2826267,-102.45550415000002,20.273115,-102.473646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,106,Yurécuaro,20.310263346153842,-102.24540450000002,20.341089,-102.282425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,107,Zacapu,19.812776777777774,-101.8031045,19.818619,-101.79286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,108,Zamora,20.02146306382979,-102.28854611347518,19.983579,-102.285958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16,Michoacán de Ocampo,109,Zináparo,20.171316294117645,-101.99855929411765,20.173189,-101.998774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,110,Zinapécuaro,19.868567436893205,-100.74890957281552,19.860275,-100.827583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,111,Ziracuaretiro,19.41353745,-101.9081501,19.448939,-101.889441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,112,Zitácuaro,19.433232654970762,-100.35681309356727,19.43718,-100.357486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2
16,Michoacán de Ocampo,113,José Sixto Verduzco,20.27633885365854,-101.56247795121952,20.302184,-101.596856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,001,Amacuzac,18.59977086666667,-99.3725769111111,18.600002,-99.369514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,002,Atlatlahucan,18.93676982978723,-98.89507655319147,18.936271,-98.899175,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
17,Morelos,003,Axochiapan,18.517477591549294,-98.74672308450708,18.502406,-98.754079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,004,Ayala,18.725081919999994,-98.95142713714287,18.792179,-98.962599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,005,Coatlán del Río,18.731186,-99.44930673913042,18.744186,-99.434801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,006,Cuautla,18.821967791044774,-98.95213646268657,18.812788,-98.955265,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,4,4,4,5,7,7
17,Morelos,007,Cuernavaca,18.95607085507247,-99.2395286521739,18.921783,-99.234897,2,2,3,3,3,3,3,3,4,6,6,7,7,8,8,8,8,9,11,12,12,15
17,Morelos,008,Emiliano Zapata,18.8086342195122,-99.18554682926828,18.840984,-99.183243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,Morelos,009,Huitzilac,19.030180194805197,-99.24741871428571,19.052983,-99.243566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
17,Morelos,010,Jantetelco,18.702923977272732,-98.78259013636365,18.724801,-98.799084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,011,Jiutepec,18.879115068965522,-99.1504561034483,18.881974,-99.177198,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3
17,Morelos,012,Jojutla,18.589231666666656,-99.22358672222225,18.616566,-99.181044,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3
17,Morelos,013,Jonacatepec de Leandro Valle,18.664378900000003,-98.804961725,18.68069,-98.803223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,014,Mazatepec,18.71182619230769,-99.36508119230767,18.733184,-99.366972,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
17,Morelos,015,Miacatlán,18.794809097560982,-99.36285195121948,18.769983,-99.360265,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
17,Morelos,016,Ocuituco,18.88331511538462,-98.77952907692308,18.877693,-98.775698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
17,Morelos,017,Puente de Ixtla,18.569688372093022,-99.29897512790697,18.616875,-99.323701,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4
17,Morelos,018,Temixco,18.852159772727273,-99.25568370454545,18.845273,-99.224143,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4,6
17,Morelos,019,Tepalcingo,18.603498823529407,-98.86927913725489,18.594736,-98.844357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2
17,Morelos,020,Tepoztlán,18.964638506329116,-99.09995730379745,18.986457,-99.101227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,Morelos,021,Tetecala,18.7093684,-99.40544775,18.728967,-99.398583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,022,Tetela del Volcán,18.879020882352933,-98.71186137254901,18.893525,-98.730066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
17,Morelos,023,Tlalnepantla,19.021738111111112,-98.96571933333331,19.007927,-98.997352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,024,Tlaltizapán de Zapata,18.707504043478263,-99.12675911956521,18.699155,-99.179513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,025,Tlaquiltenango,18.551873050847455,-99.11998299999999,18.63003,-99.162662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
17,Morelos,026,Tlayacapan,18.9508162745098,-98.97625960784312,18.956617,-98.983118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,027,Totolapan,18.992766545454543,-98.92069990909091,18.987223,-98.921439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,028,Xochitepec,18.769978098901106,-99.23273993406593,18.781866,-99.231463,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,Morelos,029,Yautepec,18.88510314035088,-99.04402427192984,18.886062,-99.060754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,Morelos,030,Yecapixtla,18.860530150537638,-98.87000563440866,18.88342,-98.868144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
17,Morelos,031,Zacatepec,18.652254708333334,-99.20791487500001,18.655408,-99.194279,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3
17,Morelos,032,Zacualpan de Amilpas,18.808564782608695,-98.75243295652176,18.814334,-98.751613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,033,Temoac,18.760804222222223,-98.77892922222222,18.772315,-98.778043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,034,Coatetelco,18.742796857142853,-99.31964300000001,18.730486,-99.327058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Morelos,035,Xoxocotla,18.680365566666662,-99.24971693333332,18.686573,-99.244895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,001,Acaponeta,22.479025269035525,-105.32986155837567,22.489388,-105.360184,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
18,Nayarit,002,Ahuacatlán,21.049881588888887,-104.53410387777772,21.050587,-104.484664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,003,Amatlán de Cañas,20.832013266666664,-104.41562599999997,20.807782,-104.405389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,004,Compostela,21.14229833333334,-105.09667910705589,21.23753,-104.900597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,005,Huajicori,22.77253538759689,-105.21864864341076,22.637261,-105.319985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,006,Ixtlán del Río,21.03911011965813,-104.32891635042733,21.035055,-104.368911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,007,Jala,21.181548263157904,-104.39734825000002,21.104821,-104.438217,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2
18,Nayarit,008,Xalisco,21.397130863636363,-104.91241550000005,21.443687,-104.899736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,009,Del Nayar,22.129517909313737,-104.66034993750011,22.251125,-104.517943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,010,Rosamorada,22.07493639252337,-105.20784712149536,21.948638,-105.297784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,011,Ruíz,21.984208770642194,-104.96352768807341,21.950253,-105.145057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,012,San Blas,21.579938124137925,-105.32046643448273,21.541738,-105.286046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,013,San Pedro Lagunillas,21.19944272916667,-104.738966875,21.221906,-104.75111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,014,Santa María del Oro,21.3531702284264,-104.59610086294418,21.333189,-104.587207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,015,Santiago Ixcuintla,21.813520861538453,-105.2450094384616,21.808336,-105.206044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
18,Nayarit,016,Tecuala,22.365681936708867,-105.50965858860764,22.395041,-105.456034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,017,Tepic,21.551953157434394,-104.87544665306123,21.507413,-104.893799,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4
18,Nayarit,018,Tuxpan,21.946735734693874,-105.29058010204085,21.94479,-105.298087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
18,Nayarit,019,La Yesca,21.55433641967211,-104.13527534535518,21.698936,-104.078711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Nayarit,020,Bahía de Banderas,20.807551892344495,-105.30612533253591,20.759907,-105.231701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
19,Nuevo León,001,Abasolo,25.947982333333332,-100.40544262500002,25.945338,-100.399988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,002,Agualeguas,26.305595906542028,-99.64440065420564,26.310915,-99.539389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,003,Los Aldamas,26.11388379452055,-99.24079445205481,26.064143,-99.196733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,004,Allende,25.305625093023263,-100.0060084883721,25.2869,-100.008324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
19,Nuevo León,005,Anáhuac,27.294877892445577,-100.12020841485283,27.240647,-100.132436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,006,Apodaca,25.79148110576924,-100.18195467307694,25.781294,-100.189228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2
19,Nuevo León,007,Aramberri,24.22138989539748,-99.8299726903765,24.323147,-99.914588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,008,Bustamante,26.55627101680672,-100.50615491596642,26.534664,-100.502706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Nuevo León,009,Cadereyta Jiménez,25.486677332589284,-99.95999963169638,25.591008,-100.001594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
